Type	Content	A	B	C	D	Key	Ngram 1	IsCover	Ngram 2	IsCover	Ngram 3	IsCover	Ngram 4	IsCover	1	2	3	4	1	2	3	4	
Level_A	He directed that no one __ eat before sunset.	must	should	would	could	1	2	TRUE	3	FALSE	2	FALSE	1	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	"The cattle move  off quickly, stopping __ to eat some grass."	nowadays	probably	here and there	here and now	2	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	She has her own friends; she does not want __.	our	ours	our's	ours'	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"Those workers are  skillful, so they have __ difficulty in their work."	few	less	at all	fewer	1	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Since the beginning of the storm several trees  __ down.	fell	felt	have fallen	have felt	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Can  you __ French?	to speak	speak	speaks	speaking	1	3	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	I have  a sister but __ brothers.	no	any	some	none	0	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	"Tell me,  are __ letters for me?"	those	this	that	them	0	2	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	Where are  the __?	children their books	childrens' books	children's  books	books' children	2	3	TRUE	3	TRUE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ coat is this?	Who	Whom	Whose	Who's	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"I don't speak Japanese, but  Jenny __."	do	speaks	does	is speaking it	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I  __ to go now.	am got	had got	got	have got	3	2	TRUE	2	TRUE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	- Can  you see any people in the shop? - __.	Only a  little	Only few	Only a few	Not much	2	3	TRUE	3	FALSE	1	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I  can't find __.	myself the hat	me the hat	the my hat	my  hat	3	2	TRUE	3	TRUE	3	FALSE	3	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	Janet and I live quite near __ each other.	from	-	at	as	1	1	TRUE	1	FALSE	1	FALSE	1	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	She can hardly see  it. = __	She sees very hard.	She is hard with it.	She cannot see  it very well.	It is hard to see her.	2	1	TRUE	2	TRUE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	"How do  you __ that, please?"	spell	spelling	spells	spellings	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	The headmaster __ several announcements.	did	spoke	made	said	2	3	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"- Have you read his  new book? - Yes, it's __ interesting than his first four books."	the  most	very much	much more	the more	2	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	-  You look tired. - Well it was __ that I feel like going to bed.	so long  test	very long test	a long test	such a long  test	3	2	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	After years of war the whole nation wanted to make __  with their enemies.	peace	pace	pact	pair	0	0	TRUE	1	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE					
Level_A	The  thief was __ to six months imprisonment.	sentenced	given	sent	charged	0	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	"- Do you like  your new job? - Yes, but my employer insists that I __ on time."	was	am	be	have been	2	0	TRUE	0	FALSE	1	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Vara is sick  but Chalee is __.	good	well	so	ill	1	2	FALSE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	He's __ intelligent than his sister.	lesser	much  less	much fewer	not so	1	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I __.	always leave early half an  hour	always leave half an hour early	leave always half an hour  early	leave always early half an hour	1	1	TRUE	1	FALSE	1	FALSE	0	FALSE	TRUE	TRUE	TRUE	FALSE					
Level_A	__ of my friends  can speak French very well.	No one	Nobody	No	None	3	2	TRUE	3	FALSE	3	FALSE	1	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	They went  __ ship from Liverpool to Dublin.	by	on	with	in	0	3	TRUE	1	FALSE	1	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	He __ like table tennis at  all.	has	hasn't	don't	doesn't	3	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"Stop __ such  a terrible noise, please!"	to make	make	making	made	2	3	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	This man  has dark __.	heads	head	hairs	hair	3	1	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	He is  sitting at his __.	chair	desk	office	room	1	2	TRUE	2	TRUE	1	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE					
Level_A	Shall I  take you to the station? = __	Would you like me to take you  to the station?	Must I take you?	Will it be necessary to take  you there?	Did I take you before?	0	1	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	They should talk more slowly. =  __	They talk too quickly.	They would like to talk more  slowly.	They might have slower talks.	Talking is not  fast.	0	1	TRUE	1	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	Ask him __ tea.	he  likes	if he liking	does he like	if he likes	3	0	TRUE	0	FALSE	3	FALSE	3	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	"""Who's __ in my bed?"" the little bear asked."	sleep	been sleep	been sleeping	been slept	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Thunder often __ small girls.	fears	frightens	frightening	frightened	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	You had beter __ harder.	work	to work	worked	zero	0	0	FALSE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	"When he got home, he __ the radio."	turned  on	was turning on	had turned on	had been turning  on	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	She __ for a neighbour to look after the house while she  was away.	arranged	organised	designed	administered	0	2	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	The man __ the boy to swim.	learnt	thought	touch	taught	3	1	TRUE	1	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	We hear you  __ to Udorn three days ago.	have gone	went	had  gone	going	1	3	FALSE	3	FALSE	3	FALSE	1	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	Most students __ hard for the last few  weeks.	were working	worked	have been  working	are working	2	1	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ your house painted last year?	Did	Was	Had	Have	1	1	TRUE	1	FALSE	3	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	I __ you.	loving	loves	to love	love	3	3	TRUE	3	TRUE	3	TRUE	0	TRUE	TRUE	TRUE	TRUE	FALSE					
Level_A	"She was ill, so she had to go  __ home."	to	at	for	-	3	0	TRUE	3	TRUE	3	FALSE	3	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	Do not get  __ the bus when it is still moving.	of	off	out	from	1	0	TRUE	3	FALSE	2	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	We've only got __  butter.	a bit	few	not much	a little	3	1	TRUE	3	FALSE	1	FALSE	1	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	The  students __ a party this evening.	make	are  having	get	are getting	1	2	TRUE	2	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"Were you at school  yesterday? Yes, __."	there we were	were we	we were	I were	2	3	TRUE	2	FALSE	2	FALSE	1	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	I went  __ hospital for an operation.	in	on	into	with	2	0	TRUE	1	TRUE	2	FALSE	3	FALSE	FALSE	FALSE	TRUE	FALSE					
Level_A	I was __.	yesterday at home all  day	yesterday all day at home	at home all day  yesterday	all day at home yesterday	2	0	TRUE	3	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	__ since I came back to  the office?	Did Robinson telephone	Was Robinson  telephoning	Telephoned Robinson	Has Robinson telephoned	3	2	TRUE	2	FALSE	2	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"- Are you  going to visit him? - If she goes, __ ."	I do  so	so will I	so I go	so I do	1	1	TRUE	0	FALSE	3	FALSE	3	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	__ ourselves. Jack's brother is a drug addict.	For	Among	Between	With	2	0	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"Although  now __ to Africa and South America, yellow fever is still deadly."	limited	limiting	limit	is limited	0	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	"Oh dear,  there's a leak in my waterpipe, I'll have to call the __."	buider	carpenter	electrician	plumber	3	1	FALSE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Now I  __ at night.	am used to work	used to work	used to  working	am used to working	2	1	TRUE	1	TRUE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ the moon last night?	Have you  seen	Did you see	Do you see	Did you saw	1	0	TRUE	2	FALSE	2	FALSE	1	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	May I watch the game __ we are having lunch?	while	during	between	just	0	3	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	I  suggest that the matter __ reconsidered.	has	being	is	be	3	2	FALSE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Wedding rings are  usually made of __.	gold	a gold	the gold	golds	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	I don't want __ milk today.	some	any	no	many	1	0	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	I have drunk  __ today.	four beer-bottles	four bottles beer	beer four  bottles	four bottles of beer	3	0	TRUE	1	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	There isn't __ left.	enough sugar	sugar  enough	enough of sugar	few sugar	0	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	__ fruit is very  dear.	these	this	those	there	1	1	TRUE	1	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	I'm tired  __ waiting for him.	from	for	of	by	2	1	TRUE	2	TRUE	2	FALSE	2	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	Where  __?	he did go	he went	did he go	did he went	2	1	TRUE	1	TRUE	1	FALSE	1	TRUE	FALSE	FALSE	FALSE	FALSE					
Level_A	She  walked __ the road without looking.	by	through	across	long	2	0	TRUE	1	FALSE	1	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ your brother spend  Christmas with you?	do	does	have	has	1	2	TRUE	2	FALSE	2	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I think she  __ letters in her room now.	is typing	has typed	typed	types	0	3	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ do you do?	where	how	how's	when	1	3	TRUE	1	TRUE	1	TRUE	1	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	"Can you __ on the light,  please?"	switch	switches	to switch	switching	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	Mike  is very __ of his new car.	proudly	feel	proud	happy	2	1	TRUE	2	TRUE	2	FALSE	2	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	"- Think of yourself, if not of __ . -  Thanks, but I don't see any other way out."	others	another	other	oneself	0	2	TRUE	2	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	That __ in  1945.	was happened	happened	did  happened	had happened	1	1	TRUE	1	TRUE	1	FALSE	1	TRUE	TRUE	TRUE	TRUE	TRUE					
Level_A	"__ the corner, a brick fell on his  head."	Turning	When he turned	Having  turned	Turn	1	3	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"If you don't want this ball point pen, take  __ There were some left in the box."	the  other	others	another	other	2	0	TRUE	2	FALSE	1	FALSE	1	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	I will  get off __ the next bus- stop.	on	at	in	zero	1	2	TRUE	2	FALSE	2	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	The bad weather  __ the plane being delayed.	caused	made	resulted  in	created	2	1	TRUE	1	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Dusit likes watching TV. __ does Dara.	So	Either	Nether	Too	0	0	FALSE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	Vasco da  Gama __ the sea rout to India.	discover	discovered	invent	invented	1	1	FALSE	1	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	"Before we finished the exercise, he told us to __ our books."	put  away	push away	get away	go away	0	2	TRUE	2	FALSE	2	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	He  hasn't __ up his mind yet.	found	made	gone	stood	1	1	TRUE	1	FALSE	1	FALSE	1	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	__ a blackboard in the classroom?	Is	Is  it	Is there	Are there	2	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Mark went back __  his keys.	to getting	for getting	to get	get	2	3	TRUE	2	FALSE	3	FALSE	3	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	The children wake __ early in the summer.	off	to	up	out	2	1	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	We go out __.	every Friday	all  Fridays	every Fridays	all the Fridays	0	0	TRUE	1	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE					
Level_A	This is my bike.  This bike is __.	my	mine	mine's	my's	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Our  neighbour's sons __ come here very often.	doesn't	isn't	don't	aren't	2	2	TRUE	2	FALSE	0	FALSE	2	FALSE	TRUE	TRUE	FALSE	TRUE					
Level_A	Look! Now they __ TV  again!	are watching	watch	to watch	have watched	0	1	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	What __?	do you write	you write	you're  writing	are you writing	3	1	TRUE	1	TRUE	1	FALSE	1	TRUE	FALSE	FALSE	FALSE	FALSE					
Level_A	In some countries today there's only  one party at elections. No __ at all!	choose	chose	chosen	choice	3	3	TRUE	3	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	"- Do you think we're all  created equal? - No, not __ all."	in	over	at	to	2	3	TRUE	3	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	Your explanation  __ reasonable.	is not sound	does not sound	is not  sounded	is not sounding	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"I thought you said she was going away  this summer, __?"	didn't I	didn't you	wasn't she	wasn't  it	1	2	TRUE	1	FALSE	1	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	Jupiter spins faster than __ planets.	any	any other	any others	any other's	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"-  I thought you bought a new pen yesterday. - Yes, I did but I've left it at home.  Can I borrow __ for a moment?"	the one of  you	one of yours	one open of your	the one of your  pens	1	0	TRUE	0	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	"After closing the envelop, the secretary __ the stamps  on firmly."	liked	sucked	stucked	strucked	2	0	FALSE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	The settlers at Jamestown lived on wild berries and  roots because they had __ to eat.	nothings	nothing	nothings else	nothing else	3	1	FALSE	1	FALSE	1	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"She cannot swim, and I can't __."	too	either	neither	also	1	3	TRUE	3	TRUE	3	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	He is  going to __ down.	lie	laid	lay	lied	0	2	TRUE	2	FALSE	1	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	"- Are  you going to see him? - If the boy goes, __ ."	I do  so	so will I	so go I	so I'll go	1	1	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	"Of  all the countries I visisted, I like Canada __."	best	much more	so much	the best of all	0	0	FALSE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	This car is __ for us to buy. We are not  that rich.	expensive enough	very expensive	too  expensive	more expensive	2	3	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Put __ money in your pocket!	this	those	there	these	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	I went to Madrid and  stayed __ friends.	in house of	by	at	with	3	3	TRUE	3	FALSE	1	FALSE	1	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	"I told them  about it, but __ listened."	somebody	anybody	nobody	anyone	2	3	TRUE	2	FALSE	2	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	I won't  let you __ there.	to go	go	going	go to	1	2	TRUE	1	TRUE	1	FALSE	1	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	"We live in  Brighton, England. __ house is on High Street."	Our	We	His	Their	0	1	TRUE	2	TRUE	2	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE					
Level_A	__ walkman is yellow.	Her	You	She	He	0	3	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE					
Level_A	Why do you __ pass  you the map?	want me	want to me	to want me	want me  to	3	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ means has been considered.	All	Both	All the	Every	3	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Those interested in the post  of Assistant Manager are requested to apply __.	as a  person	in person	as persons	by person	1	1	TRUE	1	FALSE	2	FALSE	1	FALSE	TRUE	TRUE	FALSE	TRUE					
Level_A	You  can stay here __ you don't make a loud noise.	otherwise	until	unless	so long as	3	1	TRUE	1	FALSE	2	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	The final __ of the play will take place on Saturday.	action	performance	view	sight	1	1	TRUE	2	FALSE	2	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	Famine occurs when  all the people in an area have hardly __ food.	not	no	ever	any	3	0	TRUE	3	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	"The disease __  widely, all over the country."	sprang	sped	spread	spilt	2	2	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	"When I see Barbara in the street, she always  __ at me."	smiled	has smiled	was  smiling	smiles	3	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	We visited a college __ in 1980.	find	found	founded	was founded	2	1	TRUE	1	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	-  Who should go to see him? - I suggest that Mary __ to see him.	go	goes	would go	went	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	We are  too late. The plane __ off ten minutes ago.	took	has taken	had taken	was taken	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	"I  can't help you, and he can't help you __."	neither	too	also	either	3	2	TRUE	2	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"Your friends  won't be here for long, __?"	do they	will they	would  they	won't they	1	1	TRUE	3	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	What's __ the radio this morning?	about	at	on	with	2	2	TRUE	2	FALSE	2	FALSE	1	FALSE	TRUE	TRUE	TRUE	FALSE					
Level_A	What's her job? __  nurse.	She's	She's a	Her jobs	Hers a	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Some  people __ eat meat.	do never	ever	don't ever	never	3	3	TRUE	1	FALSE	1	FALSE	1	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	I can wear  the blue socks or the __.	greys	grey ones	my grey ones	grey  one	1	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	How __?	much tall are you	tall you are	you are tall	tall are  you	3	1	TRUE	2	FALSE	2	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Where __ been?	is he	did  he	he's	has he	3	0	TRUE	2	TRUE	2	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Close the door __:  it's cold in here.	-	up	to	on	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	Where  __ last night?	did you go	have you been	are you gone	were you  been	0	1	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	Betty's little sister __ some very nice dresses.	have	has	is	are	1	2	TRUE	3	FALSE	3	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Mary and Jane __ to the  Film Society every Saturday.	have gone	go	goes	is going	1	1	TRUE	1	FALSE	1	FALSE	1	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	My sister won __ money in the lottery.	much	a big	many	a lot of	3	2	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I __ the  Prime Minister's speech very carefully.	heard  to	heard	listened to	overheard.	2	1	TRUE	3	FALSE	3	FALSE	3	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ Bert got a rope?	Have	Can	His	Has	3	2	TRUE	2	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"- Let's  go to the new movie down town - Thanks, but I __ it already."	have  seen	was seeing	had seen	had see	0	3	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	"__ exhibitions are like huge market places for the sale of goods, and  these are often called trade fairs."	Most  of	A great many	A great deal of	Many of	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	Is  there any interesting __ in the paper?	new	news	pieces of news	piece of news	1	0	TRUE	1	FALSE	1	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE					
Level_A	__ a flat with someone is cheaper than living in your own.	Deviding	Sharing	Cutting	Parting	1	2	TRUE	1	TRUE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	Mr  Brown is the landlord __ we rent the house.	who	whom	from who	from whom	3	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Don't __ slowly.	walks	walk	to walk	walking	1	1	TRUE	3	FALSE	0	FALSE	0	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	The  police haven't yet found the car __ was in the accident.	which	which it	it which	it	0	3	TRUE	3	FALSE	3	FALSE	3	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Please have __ cup of tea.	an other	a  other	other	another	3	2	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Janet and I __ good  friends.	am	are	is	it's	1	2	TRUE	0	TRUE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	We __  understand this.	can't	don't can	not can	don't able  to	0	0	TRUE	0	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE					
Level_A	Let's __ John.	go and see	go  for	go for see	go seeing	0	1	TRUE	1	TRUE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	"__ me the time,  please?"	Can you telling	Do you can tell	Can you tell	Are you able for  telling	2	2	TRUE	2	TRUE	2	FALSE	0	FALSE	TRUE	TRUE	TRUE	FALSE					
Level_A	Ask the girl __ sitting over there.	who's	whose	which is	which she is	0	0	TRUE	1	FALSE	1	FALSE	1	FALSE	TRUE	FALSE	FALSE	FALSE					
Level_A	Which cinema __?	do you want to go  to	do you want to go to it	you want to go to	do you want to  go	0	2	TRUE	2	FALSE	2	FALSE	2	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	I don't know John. Do you know __?	her	him	them	me	1	0	TRUE	1	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE					
Level_A	"They've got three children, but  I can't remember __ names."	its	them	there	their	3	3	TRUE	3	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	TV  programmes and records usually __ singers very popular.	makes	making	make	is making	2	2	TRUE	2	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	You must  __ your work as soon as possible.	started	start	to start	to start to	1	1	TRUE	1	FALSE	0	FALSE	0	FALSE	TRUE	TRUE	FALSE	FALSE					
Level_A	This man has a __.	beard	barber	moustaches	facehair	0	1	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	TRUE	TRUE	TRUE					
Level_A	You arrive at a party at 8 p.m. What do you say?. =  __	Goodnight	Good-bye	Good  evening	Good afternoon	2	0	TRUE	0	FALSE	0	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	__ TV last night?	Did he  watch	Watched he	Did he watched	Does he watch	0	1	TRUE	1	FALSE	1	FALSE	1	FALSE	FALSE	FALSE	FALSE	FALSE					
Level_A	Laura got a __ new stereo for Christmas.	young	kind	feel	brand	3	0	TRUE	0	FALSE	3	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE					
Level_A	__ usually  have boiled rice for breakfast?	Are you	Have you	Do  you	Had you	2	1	TRUE	0	FALSE	2	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE					
